Phase,File,Sent Id,Sentence Length,Discourse Marker,Part of Speech
3,hi_6580_gold.conllu,825,37,hi,PRON
3,hi_6580_gold.conllu,828,16,bhi,PRON
3,hi_6580_gold.conllu,829,7,bhi,PRON
3,hi_6580_gold.conllu,830,17,na,PRON
3,hi_6580_gold.conllu,832,22,bhi,PRON
3,hi_6580_gold.conllu,834,11,bhi,PRON
3,hi_6580_gold.conllu,840,6,to,PRON
3,hi_6580_gold.conllu,841,4,to,PRON
3,hi_6580_gold.conllu,842,4,to,PRON
3,hi_6580_gold.conllu,846,3,bhi,PRON
3,hi_6580_gold.conllu,847,16,na,PRON
3,hi_6580_gold.conllu,848,5,hi,PART
3,hi_6580_gold.conllu,850,6,to,PART
3,hi_6580_gold.conllu,851,9,bhi,PART
3,hi_6580_gold.conllu,858,8,na,PRON
3,hi_6580_gold.conllu,874,11,na,PRON
3,hi_6580_gold.conllu,881,16,na,PRON
3,hi_6580_gold.conllu,884,9,bhi,PRON
3,hi_6580_gold.conllu,885,12,to,PRON
3,hi_6580_gold.conllu,890,14,to,PRON
3,hi_6580_gold.conllu,893,8,hi,PRON
3,hi_6580_gold.conllu,895,6,hi,PRON
3,hi_6580_gold.conllu,897,14,bhi,PRON
3,hi_6580_gold.conllu,898,8,bhi,PRON
3,hi_6580_gold.conllu,902,5,na,PRON
3,hi_6580_gold.conllu,903,14,to,PRON
3,hi_6580_gold.conllu,914,20,bhi,PRON
3,hi_6580_gold.conllu,915,6,na,PART
3,hi_6580_gold.conllu,918,12,na,PRON
3,hi_6580_gold.conllu,921,8,hi,PRON
3,hi_6580_gold.conllu,922,8,hi,PRON
3,hi_6580_gold.conllu,923,16,hi,PRON
3,hi_6607_gold.conllu,5,7,bhi,PRON
3,hi_6607_gold.conllu,7,4,bhi,PRON
3,hi_6607_gold.conllu,8,8,na,PART
3,hi_6607_gold.conllu,17,16,to,PART
3,hi_6607_gold.conllu,39,9,to,PART
3,hi_6607_gold.conllu,40,7,na,PART
3,hi_6607_gold.conllu,51,15,na,PART
3,hi_6607_gold.conllu,55,9,hi,PART
3,hi_6607_gold.conllu,57,11,hi,PART
3,hi_6607_gold.conllu,61,6,hi,PART
3,hi_6607_gold.conllu,69,10,na,PART
3,hi_6607_gold.conllu,71,17,to,PART
3,hi_6607_gold.conllu,73,10,hi,PART
3,hi_6607_gold.conllu,75,10,bhi,PART
3,hi_6607_gold.conllu,77,4,to,PART
3,hi_6607_gold.conllu,86,9,na,PART
3,hi_6607_gold.conllu,97,6,bhi,PART
3,hi_6607_gold.conllu,98,7,to,PART
3,hi_6607_gold.conllu,99,5,to,PART
3,hi_6607_gold.conllu,100,27,to,PART
3,hi_6607_gold.conllu,102,18,to,PART
3,hi_6607_gold.conllu,103,15,to,PART
3,hi_6607_gold.conllu,104,11,na,PART
3,hi_6607_gold.conllu,108,11,bhi,PART
3,hi_6607_gold.conllu,110,3,to,PART
3,hi_6607_gold.conllu,115,14,hi,PART
3,hi_6607_gold.conllu,120,11,to,PART
3,hi_6607_gold.conllu,121,7,to,PART
3,hi_6607_gold.conllu,123,8,na,PART
3,hi_6607_gold.conllu,124,19,to,PART
3,hi_6607_gold.conllu,128,9,hi,PART
3,hi_6607_gold.conllu,129,5,bhi,PART
3,hi_6607_gold.conllu,132,9,to,PART
3,hi_6607_gold.conllu,138,4,to,PART
3,hi_6607_gold.conllu,140,15,na,PART
3,hi_6607_gold.conllu,156,9,to,PART
3,hi_6607_gold.conllu,158,13,to,PART
3,hi_6607_gold.conllu,159,9,na,PART
3,hi_6607_gold.conllu,165,5,bhi,PART
3,hi_6607_gold.conllu,166,13,bhi,PART
3,hi_6607_gold.conllu,175,10,hi,PART
3,hi_6607_gold.conllu,176,9,to,PART
3,hi_6607_gold.conllu,179,5,to,PART
3,hi_6607_gold.conllu,188,7,bhi,PART
3,hi_6607_gold.conllu,191,14,hi,PART
3,hi_6607_gold.conllu,192,22,to,PART
3,hi_6607_gold.conllu,194,12,to,PART
3,hi_6607_gold.conllu,196,7,hi,PART
3,hi_6607_gold.conllu,197,14,to,PART
3,hi_6607_gold.conllu,202,34,to,PART
3,hi_6607_gold.conllu,205,8,bhi,PART
3,hi_6607_gold.conllu,208,13,hi,PART
3,hi_6607_gold.conllu,209,8,bhi,PART
3,hi_6607_gold.conllu,212,14,to,PART
3,hi_6607_gold.conllu,218,8,to,PART
3,hi_6607_gold.conllu,220,26,to,PART
3,hi_6607_gold.conllu,222,12,hi,PART
3,hi_6607_gold.conllu,223,11,bhi,PART
3,hi_6607_gold.conllu,226,9,to,PART
3,hi_6607_gold.conllu,230,13,bhi,PART
3,hi_6607_gold.conllu,233,13,bhi,PART
3,hi_6607_gold.conllu,236,10,bhi,PART
3,hi_6607_gold.conllu,240,11,bhi,PART
3,hi_6607_gold.conllu,246,19,hi,PART
3,hi_6607_gold.conllu,250,19,to,PART
3,hi_6607_gold.conllu,254,8,hi,PART
3,hi_6607_gold.conllu,260,15,bhi,PART
3,hi_6607_gold.conllu,262,18,na,PART
3,hi_6607_gold.conllu,263,14,bhi,PART
3,hi_6607_gold.conllu,264,5,bhi,PART
3,hi_6607_gold.conllu,265,18,na,PART
3,hi_6607_gold.conllu,266,10,to,PART
3,hi_6607_gold.conllu,275,10,hi,PART
3,hi_6607_gold.conllu,284,8,to,PART
3,hi_6607_gold.conllu,285,8,hi,PART
3,hi_6607_gold.conllu,286,19,na,PART
3,hi_6607_gold.conllu,291,12,hi,PART
3,hi_6607_gold.conllu,292,16,to,PART
3,hi_6607_gold.conllu,295,8,hi,PART
3,hi_6607_gold.conllu,296,11,to,PART
3,hi_6607_gold.conllu,300,12,hi,PART
3,hi_6607_gold.conllu,301,15,to,PART
3,hi_6607_gold.conllu,305,7,to,PART
3,hi_6607_gold.conllu,309,23,bhi,PART
3,hi_6607_gold.conllu,312,25,hi,PART
3,hi_6607_gold.conllu,314,9,hi,PART
3,hi_6607_gold.conllu,317,27,to,PART
3,hi_6607_gold.conllu,319,6,to,PART
3,hi_6607_gold.conllu,321,10,to,PART
3,hi_6607_gold.conllu,323,14,hi,PART
3,hi_6607_gold.conllu,328,10,to,PART
3,hi_6607_gold.conllu,336,10,to,PART
3,hi_6607_gold.conllu,337,15,hi,PART
3,hi_6607_gold.conllu,338,18,to,PART
3,hi_6607_gold.conllu,340,10,hi,PART
3,hi_6607_gold.conllu,343,8,to,PART
3,hi_6607_gold.conllu,344,7,hi,PART
3,hi_6607_gold.conllu,346,22,to,PART
3,hi_6607_gold.conllu,348,38,hi,PART
3,hi_6607_gold.conllu,350,19,to,PART
3,hi_6607_gold.conllu,351,8,hi,PART
3,hi_6607_gold.conllu,353,20,to,PART
3,hi_6607_gold.conllu,367,4,hi,PART
3,hi_6607_gold.conllu,370,3,bhi,PART
3,hi_6607_gold.conllu,381,14,bhi,PART
3,hi_6607_gold.conllu,387,8,to,PART
3,hi_6607_gold.conllu,388,15,to,PART
3,hi_6607_gold.conllu,389,5,to,PART
3,hi_6607_gold.conllu,391,8,hi,PART
3,hi_6607_gold.conllu,395,13,to,PART
3,hi_6607_gold.conllu,398,16,bhi,PART
3,hi_6607_gold.conllu,406,9,to,PART
3,hi_6607_gold.conllu,408,14,na,PART
3,hi_6607_gold.conllu,412,5,to,PART
3,hi_6607_gold.conllu,422,11,to,PART
3,hi_6607_gold.conllu,423,14,bhi,PART
3,hi_6607_gold.conllu,425,20,hi,PART
3,hi_6607_gold.conllu,436,28,bhi,PART
3,hi_6607_gold.conllu,438,13,to,PART
3,hi_6607_gold.conllu,440,27,na,PART
3,hi_6607_gold.conllu,442,10,to,PART
3,hi_6607_gold.conllu,445,24,bhi,PART
3,hi_6607_gold.conllu,446,15,bhi,PART
3,hi_6607_gold.conllu,447,13,hi,PART
3,hi_6607_gold.conllu,453,12,to,PART
3,hi_6607_gold.conllu,457,40,to,PART
3,hi_6607_gold.conllu,458,23,bhi,PART
3,hi_6607_gold.conllu,460,5,na,PART
3,hi_6607_gold.conllu,466,12,to,PART
3,hi_6607_gold.conllu,468,8,to,PART
3,hi_6607_gold.conllu,471,8,to,PART
3,hi_6607_gold.conllu,474,15,to,PART
3,hi_6607_gold.conllu,475,11,to,PART
3,hi_6607_gold.conllu,476,9,bhi,PART
3,hi_6607_gold.conllu,477,6,hi,PART
3,hi_6607_gold.conllu,490,5,to,PART
3,hi_6607_gold.conllu,493,21,hi,PART
3,hi_6607_gold.conllu,494,7,to,PART
3,hi_6607_gold.conllu,495,9,hi,PART
3,hi_6607_gold.conllu,497,11,to,PART
3,hi_6607_gold.conllu,498,20,hi,PART
3,hi_6607_gold.conllu,503,14,to,PART
3,hi_6607_gold.conllu,508,8,hi,PART
3,hi_6607_gold.conllu,509,4,to,PART
3,hi_6607_gold.conllu,510,7,hi,PART
3,hi_6607_gold.conllu,514,8,bhi,PART
3,hi_6607_gold.conllu,521,5,na,PART
3,hi_6607_gold.conllu,522,6,to,PART
3,hi_6607_gold.conllu,523,5,to,PART
3,hi_6607_gold.conllu,532,8,to,PART
3,hi_6607_gold.conllu,535,6,hi,PART
3,hi_6607_gold.conllu,543,11,to,PART
3,hi_6607_gold.conllu,552,4,hi,PART
3,hi_6607_gold.conllu,553,7,hi,PART
3,hi_6607_gold.conllu,556,6,hi,PART
3,hi_6607_gold.conllu,557,10,hi,PART
3,hi_6607_gold.conllu,572,10,bhi,PART
3,hi_6607_gold.conllu,580,8,na,PART
3,hi_6607_gold.conllu,586,11,bhi,PART
3,hi_6607_gold.conllu,589,6,bhi,PART
3,hi_6607_gold.conllu,590,12,na,PART
3,hi_6607_gold.conllu,592,8,bhi,PART
3,hi_6607_gold.conllu,593,7,to,PART
3,hi_6607_gold.conllu,595,5,bhi,PART
3,hi_6607_gold.conllu,599,12,bhi,PART
3,hi_6607_gold.conllu,624,7,na,PART
3,hi_6607_gold.conllu,638,10,to,PART
3,hi_6607_gold.conllu,640,7,to,PART
3,hi_6607_gold.conllu,646,7,hi,PART
3,hi_6607_gold.conllu,647,9,bhi,PART
3,hi_6607_gold.conllu,650,14,to,PART
3,hi_6607_gold.conllu,653,19,bhi,PART
3,hi_6607_gold.conllu,655,8,na,PART
3,hi_6607_gold.conllu,656,11,to,PART
3,hi_6607_gold.conllu,657,5,na,PART
3,hi_6607_gold.conllu,661,5,bhi,PART
3,hi_6607_gold.conllu,663,23,na,PART
3,hi_6607_gold.conllu,672,22,bhi,PART
3,hi_6607_gold.conllu,676,25,bhi,PART
3,hi_6607_gold.conllu,680,25,to,PART
3,hi_6607_gold.conllu,682,10,to,PART
3,hi_6607_gold.conllu,684,23,to,PART
3,hi_6607_gold.conllu,691,11,to,PART
3,hi_6607_gold.conllu,692,8,to,PART
3,hi_6607_gold.conllu,693,9,hi,PART
3,hi_6607_gold.conllu,696,29,bhi,PART
3,hi_6607_gold.conllu,698,18,to,PART
3,hi_6607_gold.conllu,700,12,na,PART
3,hi_6607_gold.conllu,703,24,bhi,PART
3,hi_6607_gold.conllu,707,8,na,PART
3,hi_6607_gold.conllu,708,6,bhi,PART
3,hi_6607_gold.conllu,710,15,hi,PART
3,hi_6607_gold.conllu,718,13,bhi,PART
3,hi_6607_gold.conllu,720,16,na,PART
3,hi_6607_gold.conllu,721,8,bhi,PART
3,hi_6607_gold.conllu,722,9,bhi,PART
3,hi_6607_gold.conllu,730,23,bhi,PART
3,hi_6607_gold.conllu,731,6,bhi,PART
3,hi_6607_gold.conllu,732,10,bhi,PART
3,hi_6607_gold.conllu,734,11,to,PART
3,hi_6607_gold.conllu,745,9,hi,PART
3,hi_6607_gold.conllu,746,5,to,PART
3,hi_6607_gold.conllu,749,6,hi,PART
3,hi_6607_gold.conllu,751,8,na,PART
3,hi_6607_gold.conllu,752,7,bhi,PART
3,hi_6607_gold.conllu,756,15,na,PART
3,hi_6607_gold.conllu,758,10,to,PART
3,hi_6607_gold.conllu,762,10,to,PART
3,hi_6607_gold.conllu,768,12,to,PART
3,hi_6607_gold.conllu,773,12,to,PART
3,hi_6607_gold.conllu,776,8,to,PART
3,hi_6607_gold.conllu,778,14,na,PART
3,hi_6607_gold.conllu,787,12,bhi,PART
3,hi_6607_gold.conllu,789,14,to,PART
3,hi_6607_gold.conllu,794,13,na,PART
3,hi_6607_gold.conllu,796,8,bhi,PART
3,hi_6607_gold.conllu,797,7,hi,PART
3,hi_6607_gold.conllu,798,12,bhi,PART
3,hi_6607_gold.conllu,800,10,bhi,PART
3,hi_6607_gold.conllu,801,13,to,PART
3,hi_6607_gold.conllu,817,15,na,PART
3,hi_6607_gold.conllu,828,7,hi,PART
3,hi_6608_gold.conllu,9,7,hi,PART
3,hi_6608_gold.conllu,36,4,hi,PART
3,hi_6608_gold.conllu,37,4,hi,PART
3,hi_6608_gold.conllu,65,8,hi,PART
3,hi_6608_gold.conllu,67,7,to,PART
3,hi_6608_gold.conllu,85,16,to,PART
3,hi_6608_gold.conllu,91,13,hi,PART
3,hi_6608_gold.conllu,92,23,hi,PART
3,hi_6608_gold.conllu,94,5,to,PART
3,hi_6608_gold.conllu,100,5,hi,PART
3,hi_6608_gold.conllu,107,7,hi,PART
3,hi_6608_gold.conllu,111,17,to,PART
3,hi_6608_gold.conllu,121,10,bhi,PART
3,hi_6608_gold.conllu,122,4,bhi,PART
3,hi_6608_gold.conllu,129,12,hi,PART
3,hi_6608_gold.conllu,130,8,bhi,PART
3,hi_6608_gold.conllu,152,8,bhi,PART
3,hi_6608_gold.conllu,154,9,bhi,PART
3,hi_6608_gold.conllu,159,6,to,PART
3,hi_6608_gold.conllu,174,10,bhi,PART
3,hi_6608_gold.conllu,196,13,hi,PART
3,hi_6608_gold.conllu,200,18,to,PART
3,hi_6608_gold.conllu,210,5,bhi,PART
3,hi_6608_gold.conllu,215,7,bhi,PART
3,hi_6608_gold.conllu,222,15,bhi,PART
3,hi_6608_gold.conllu,224,11,hi,PART
3,hi_6608_gold.conllu,230,15,to,PART
3,hi_6608_gold.conllu,235,19,to,PART
3,hi_6608_gold.conllu,236,11,to,PART
3,hi_6608_gold.conllu,243,10,bhi,PART
3,hi_6608_gold.conllu,246,5,bhi,PART
3,hi_6608_gold.conllu,252,8,to,PART
3,hi_6608_gold.conllu,255,11,to,PART
3,hi_6608_gold.conllu,257,15,bhi,PART
3,hi_6608_gold.conllu,264,5,bhi,PART
3,hi_6608_gold.conllu,265,4,hi,PART
3,hi_6608_gold.conllu,272,10,bhi,PART
3,hi_6608_gold.conllu,282,6,bhi,PART
3,hi_6608_gold.conllu,283,10,to,PART
3,hi_6608_gold.conllu,297,10,bhi,PART
3,hi_6608_gold.conllu,299,7,to,PART
3,hi_6608_gold.conllu,300,7,to,PART
3,hi_6608_gold.conllu,336,7,to,PART
3,hi_6608_gold.conllu,352,6,to,PART
3,hi_6608_gold.conllu,356,8,hi,PART
3,hi_6608_gold.conllu,369,15,to,PART
3,hi_6608_gold.conllu,370,7,to,PART
3,hi_6608_gold.conllu,374,6,to,PART
3,hi_6608_gold.conllu,379,10,bhi,PART
3,hi_6608_gold.conllu,393,8,to,PART
3,hi_6608_gold.conllu,403,6,to,PART
3,hi_6608_gold.conllu,410,5,to,PART
3,hi_6608_gold.conllu,412,5,hi,PART
3,hi_6608_gold.conllu,414,13,to,PART
3,hi_6608_gold.conllu,415,9,to,PART
3,hi_6608_gold.conllu,417,12,bhi,PART
3,hi_6608_gold.conllu,426,3,bhi,PART
3,hi_6608_gold.conllu,429,9,to,PART
3,hi_6608_gold.conllu,433,12,bhi,PART
3,hi_6608_gold.conllu,437,7,to,PART
3,hi_6608_gold.conllu,439,5,to,PART
3,hi_6608_gold.conllu,440,9,na,PART
3,hi_6608_gold.conllu,441,5,to,PART
3,hi_6608_gold.conllu,448,17,to,PART
3,hi_6608_gold.conllu,451,8,hi,PART
3,hi_6608_gold.conllu,491,6,to,PART
3,hi_6608_gold.conllu,495,5,to,PART
3,hi_6608_gold.conllu,498,9,hi,PART
3,hi_6608_gold.conllu,519,15,to,PART
3,hi_6608_gold.conllu,528,10,to,PART
3,hi_6608_gold.conllu,531,5,to,PART
3,hi_6608_gold.conllu,560,7,hi,PART
3,hi_6608_gold.conllu,563,8,bhi,PART
3,hi_6608_gold.conllu,566,11,to,PART
3,hi_6608_gold.conllu,574,8,to,PART
3,hi_6608_gold.conllu,586,6,bhi,PART
3,hi_6608_gold.conllu,601,5,to,PART
3,hi_6608_gold.conllu,613,5,to,PART
3,hi_6608_gold.conllu,614,13,bhi,PART
3,hi_6608_gold.conllu,638,8,hi,PART
3,hi_6608_gold.conllu,643,15,hi,PART
3,hi_6608_gold.conllu,650,10,to,PART
3,hi_6608_gold.conllu,683,11,to,PART
3,hi_6608_gold.conllu,747,7,hi,PART
3,hi_6608_gold.conllu,749,16,bhi,PART
3,hi_6608_gold.conllu,763,7,na,PART
3,hi_6608_gold.conllu,776,8,na,PART
3,hi_6608_gold.conllu,799,9,to,PART
3,hi_6608_gold.conllu,805,7,to,PART
3,hi_6608_gold.conllu,810,15,bhi,PART
3,hi_6608_gold.conllu,875,15,to,PART
3,hi_6608_gold.conllu,905,7,bhi,PART
3,hi_6608_gold.conllu,908,12,hi,PART
3,hi_6608_gold.conllu,910,9,to,PART
3,hi_6608_gold.conllu,915,21,to,PART
3,hi_6608_gold.conllu,917,8,to,PART
3,hi_6608_gold.conllu,930,4,hi,PART
3,hi_6608_gold.conllu,995,10,hi,PART
3,hi_6608_gold.conllu,1004,5,na,PART
3,hi_6608_gold.conllu,1007,10,to,PART
3,hi_6608_gold.conllu,1015,7,to,PART
3,hi_6608_gold.conllu,1025,8,hi,PART
3,hi_6608_gold.conllu,1037,8,to,PART
3,hi_6608_gold.conllu,1038,12,to,PART
3,hi_6608_gold.conllu,1062,13,to,PART
3,hi_6619_gold.conllu,6,7,bhi,PART
3,hi_6619_gold.conllu,26,9,hi,PART
3,hi_6619_gold.conllu,43,10,to,PART
3,hi_6619_gold.conllu,47,15,bhi,PART
3,hi_6619_gold.conllu,52,5,to,PART
3,hi_6619_gold.conllu,58,5,hi,PART
3,hi_6619_gold.conllu,59,6,hi,PART
3,hi_6619_gold.conllu,60,4,hi,PART
3,hi_6619_gold.conllu,73,11,to,PART
3,hi_6619_gold.conllu,79,6,to,PART
3,hi_6619_gold.conllu,92,9,to,PART
3,hi_6619_gold.conllu,102,6,hi,PART
3,hi_6619_gold.conllu,106,11,hi,PART
3,hi_6619_gold.conllu,126,9,to,PART
3,hi_6619_gold.conllu,128,5,hi,PART
3,hi_6619_gold.conllu,131,7,bhi,PART
3,hi_6619_gold.conllu,133,4,hi,PART
3,hi_6619_gold.conllu,137,9,to,PART
3,hi_6619_gold.conllu,145,4,hi,PART
3,hi_6619_gold.conllu,153,5,hi,PART
3,hi_6619_gold.conllu,154,6,na,PART
3,hi_6619_gold.conllu,157,8,to,PART
3,hi_6619_gold.conllu,163,8,hi,PART
3,hi_6619_gold.conllu,164,4,bhi,PART
3,hi_6619_gold.conllu,169,4,hi,PART
3,hi_6619_gold.conllu,170,7,to,PART
3,hi_6619_gold.conllu,173,6,na,PART
3,hi_6619_gold.conllu,174,13,to,PART
3,hi_6619_gold.conllu,177,10,hi,PART
3,hi_6619_gold.conllu,178,5,bhi,PART
3,hi_6619_gold.conllu,179,5,na,PART
3,hi_6619_gold.conllu,182,5,bhi,PART
3,hi_6619_gold.conllu,183,9,bhi,PART
3,hi_6619_gold.conllu,186,5,hi,PART
3,hi_6619_gold.conllu,210,10,bhi,PART
3,hi_6619_gold.conllu,213,8,hi,PART
3,hi_6619_gold.conllu,228,22,to,PART
3,hi_6619_gold.conllu,231,4,to,PART
3,hi_6619_gold.conllu,235,9,to,PART
3,hi_6619_gold.conllu,237,7,hi,PART
3,hi_6619_gold.conllu,239,9,to,PART
3,hi_6619_gold.conllu,240,4,to,PART
3,hi_6619_gold.conllu,241,4,to,PART
3,hi_6619_gold.conllu,242,10,bhi,PART
3,hi_6619_gold.conllu,243,8,na,PART
3,hi_6619_gold.conllu,246,5,hi,PART
3,hi_6619_gold.conllu,255,5,to,PART
3,hi_6619_gold.conllu,271,9,to,PART
3,hi_6619_gold.conllu,279,11,to,PART
3,hi_6619_gold.conllu,281,17,to,PART
3,hi_6619_gold.conllu,282,6,na,VERB
3,hi_6619_gold.conllu,290,3,na,PART
3,hi_6619_gold.conllu,292,10,hi,PART
3,hi_6619_gold.conllu,294,16,na,PART
3,hi_6619_gold.conllu,311,17,hi,PART
3,hi_6619_gold.conllu,319,6,na,PART
3,hi_6619_gold.conllu,320,10,hi,PART
3,hi_6619_gold.conllu,331,6,bhi,PART
3,hi_6619_gold.conllu,353,14,hi,PART
3,hi_6619_gold.conllu,359,16,hi,PART
3,hi_6619_gold.conllu,365,8,hi,PART
3,hi_6619_gold.conllu,384,14,to,PART
3,hi_6619_gold.conllu,387,9,to,PART
3,hi_6619_gold.conllu,390,10,hi,PART
3,hi_6619_gold.conllu,407,6,hi,PART
3,hi_6619_gold.conllu,410,14,hi,PART
3,hi_6619_gold.conllu,411,8,bhi,PART
3,hi_6619_gold.conllu,422,7,bhi,PART
3,hi_6619_gold.conllu,423,7,hi,PART
3,hi_6619_gold.conllu,430,6,bhi,PART
3,hi_6619_gold.conllu,432,18,to,PART
3,hi_6619_gold.conllu,440,9,to,PART
3,hi_6619_gold.conllu,451,13,hi,PART
3,hi_6619_gold.conllu,456,9,hi,PART
3,hi_6619_gold.conllu,467,5,bhi,PART
3,hi_6619_gold.conllu,476,16,to,PART
3,hi_6619_gold.conllu,477,11,bhi,PART
3,hi_6619_gold.conllu,478,11,to,PART
3,hi_6619_gold.conllu,479,8,to,PART
3,hi_6619_gold.conllu,481,17,to,PART
3,hi_6619_gold.conllu,484,6,to,PART
3,hi_6619_gold.conllu,485,8,to,PART
3,hi_6619_gold.conllu,487,4,to,PART
3,hi_6619_gold.conllu,491,18,bhi,PART
3,hi_6619_gold.conllu,503,12,hi,PART
3,hi_6619_gold.conllu,505,11,to,PART
3,hi_6619_gold.conllu,508,10,bhi,PART
3,hi_6619_gold.conllu,512,12,bhi,PART
3,hi_6619_gold.conllu,517,20,bhi,PART
3,hi_6619_gold.conllu,518,8,bhi,PART
3,hi_6619_gold.conllu,519,18,bhi,PART
3,hi_6619_gold.conllu,523,18,bhi,PART
3,hi_6619_gold.conllu,524,13,bhi,PART
3,hi_6619_gold.conllu,530,4,hi,PART
3,hi_6619_gold.conllu,542,13,to,PART
3,hi_6619_gold.conllu,545,11,to,PART
3,hi_6619_gold.conllu,546,11,bhi,PART
3,hi_6619_gold.conllu,552,12,hi,PART
3,hi_6619_gold.conllu,554,15,hi,PART
3,hi_6619_gold.conllu,556,5,bhi,PART
3,hi_6619_gold.conllu,563,6,bhi,PART
3,hi_6619_gold.conllu,577,9,hi,PART
3,hi_6619_gold.conllu,585,15,na,PART
3,hi_6619_gold.conllu,593,6,bhi,PART
3,hi_6619_gold.conllu,595,11,hi,PART
3,hi_6619_gold.conllu,596,5,bhi,PART
3,hi_6619_gold.conllu,603,9,bhi,PART
3,hi_6619_gold.conllu,612,7,to,PART
3,hi_6619_gold.conllu,617,9,to,PART
3,hi_6619_gold.conllu,618,8,hi,PART
3,hi_6619_gold.conllu,619,20,bhi,PART
3,hi_6619_gold.conllu,620,13,to,PART
3,hi_6619_gold.conllu,621,18,hi,PART
3,hi_6619_gold.conllu,625,7,hi,PART
3,hi_6619_gold.conllu,628,18,bhi,PART
3,hi_6619_gold.conllu,637,16,hi,PART
3,hi_6619_gold.conllu,638,9,to,PART
3,hi_6619_gold.conllu,644,6,hi,PART
3,hi_6619_gold.conllu,656,4,na,PART
3,hi_6619_gold.conllu,657,12,hi,PART
3,hi_6619_gold.conllu,674,11,bhi,PART
3,hi_6619_gold.conllu,675,12,bhi,PART
3,hi_6619_gold.conllu,688,8,bhi,PART
3,hi_6619_gold.conllu,689,7,bhi,PART
3,hi_6619_gold.conllu,690,3,bhi,PART
3,hi_6619_gold.conllu,701,11,to,PART
3,hi_6619_gold.conllu,702,6,bhi,PART
3,hi_6619_gold.conllu,706,3,hi,PART
3,hi_6619_gold.conllu,709,11,hi,PART
3,hi_6619_gold.conllu,718,7,bhi,PART
3,hi_6619_gold.conllu,722,14,na,PART
3,hi_6619_gold.conllu,723,6,hi,PART
3,hi_6619_gold.conllu,724,4,hi,PART
3,hi_6619_gold.conllu,725,15,to,PART
3,hi_6619_gold.conllu,750,10,bhi,PART
3,hi_6619_gold.conllu,754,3,bhi,PART
3,hi_6619_gold.conllu,756,13,bhi,PART
3,hi_6619_gold.conllu,757,16,bhi,PART
3,hi_6619_gold.conllu,764,14,to,PART
3,hi_6619_gold.conllu,765,4,to,PART
3,hi_6619_gold.conllu,767,12,hi,PART
3,hi_6619_gold.conllu,768,4,hi,PART
3,hi_6619_gold.conllu,782,9,to,PART
3,hi_6619_gold.conllu,790,8,to,PART
3,hi_6619_gold.conllu,795,11,bhi,PART
3,hi_6619_gold.conllu,805,12,to,PART
3,hi_6619_gold.conllu,813,11,bhi,PART
3,hi_6619_gold.conllu,825,6,to,PART
3,hi_6619_gold.conllu,835,7,to,PART
3,hi_6619_gold.conllu,842,14,hi,PART
3,hi_6619_gold.conllu,846,12,bhi,PART
3,hi_6619_gold.conllu,862,5,bhi,PART
3,hi_6619_gold.conllu,863,5,bhi,PART
3,hi_6619_gold.conllu,865,12,na,PART
3,hi_6619_gold.conllu,869,4,bhi,PART
3,hi_6619_gold.conllu,873,7,bhi,PART
3,hi_6619_gold.conllu,876,16,bhi,PART
3,hi_6619_gold.conllu,879,4,hi,PART
3,hi_6619_gold.conllu,886,8,hi,PART
3,hi_6619_gold.conllu,889,3,bhi,PART
3,hi_6619_gold.conllu,890,8,bhi,PART
3,hi_6619_gold.conllu,900,14,hi,PART
3,hi_6619_gold.conllu,905,19,bhi,PART
3,hi_6619_gold.conllu,913,10,bhi,PART
3,hi_6619_gold.conllu,927,3,hi,PART
3,hi_6619_gold.conllu,932,7,hi,PART
3,hi_6619_gold.conllu,937,10,hi,PART
3,hi_6619_gold.conllu,938,11,hi,PART
3,hi_6619_gold.conllu,943,11,bhi,PART
3,hi_6619_gold.conllu,957,7,to,PART
3,hi_6619_gold.conllu,961,5,hi,PART
3,hi_6619_gold.conllu,963,5,to,PART
3,hi_6619_gold.conllu,967,15,to,PART
3,hi_6619_gold.conllu,974,6,hi,PART
3,hi_6619_gold.conllu,984,9,hi,PART
3,hi_6619_gold.conllu,987,11,bhi,PART
3,hi_6619_gold.conllu,989,15,bhi,PART
3,hi_6619_gold.conllu,991,7,hi,PART
3,hi_6619_gold.conllu,994,5,to,PART
3,hi_6619_gold.conllu,997,8,hi,PART
3,hi_6619_gold.conllu,999,8,bhi,PART
3,hi_6619_gold.conllu,1000,13,to,PART
3,hi_6619_gold.conllu,1001,4,bhi,PART
3,hi_6619_gold.conllu,1002,7,to,PART
3,hi_6619_gold.conllu,1005,6,bhi,PART
3,hi_6619_gold.conllu,1010,6,na,PART
3,hi_6619_gold.conllu,1011,8,bhi,PART
3,hi_6619_gold.conllu,1021,25,bhi,PART
3,hi_6619_gold.conllu,1048,10,hi,PART
3,hi_6619_gold.conllu,1052,11,na,PART
3,hi_6619_gold.conllu,1075,9,bhi,PART
3,hi_6619_gold.conllu,1083,21,hi,PART
3,hi_6619_gold.conllu,1085,11,to,PART
3,hi_6619_gold.conllu,1093,8,na,PART
3,hi_6619_gold.conllu,1096,11,na,PART
3,hi_6619_gold.conllu,1101,4,hi,PART
3,hi_6619_gold.conllu,1106,12,na,PART
3,hi_6619_gold.conllu,1112,12,na,PART
3,hi_6619_gold.conllu,1113,16,bhi,PART
3,hi_6619_gold.conllu,1121,8,to,PART
3,hi_6619_gold.conllu,1124,7,hi,PART
